PartitionKey,RowKey,Timestamp,AcademicYear,All,Disabilities,EconomicallyDisadvantaged,Female,FosterCare,Grade,HispanicNOTPuertoRican,Homeless,Male,Migrants,MilitaryParent,NOTDisabilities,NOTEconomicallyDisadvantaged,OtherOrigin,PuertoRican,Section504,SpanishLearners,WhiteNOTHispanic
66233,34798,2021-06-24T13:18:41.5062178Z,2021,56,19,51,29,0,3ro,5,0,27,0,0,37,5,0,50,0,0,1
66233,34799,2021-06-24T13:18:41.5072183Z,2021,49,15,46,22,0,4to,0,0,27,0,0,34,3,0,48,0,0,1
66233,34800,2021-06-24T13:18:42.2147259Z,2021,48,17,44,23,0,5to,0,0,25,0,0,31,4,0,48,0,0,0
66233,34801,2021-06-24T13:18:42.2147259Z,2021,62,12,58,35,0,K,0,0,27,0,0,50,4,0,62,0,0,0
66233,34802,2021-06-24T13:18:42.2147259Z,2021,11,11,10,3,0,Sin Grado,0,0,8,0,0,0,1,0,11,0,0,0
66233,4771,2020-11-18T16:21:11.920981Z,2019,68,24,60,33,0,1ro,6,0,35,0,0,44,8,0,62,0,0,0
66233,4772,2020-11-18T16:21:11.9219819Z,2019,45,16,43,20,0,2do,0,0,25,0,0,29,2,0,45,0,0,0
66233,4773,2020-11-18T16:21:11.9219819Z,2019,52,17,49,23,0,3ro,1,0,29,0,0,35,3,0,51,0,0,0
66233,4774,2020-11-18T16:21:11.9219819Z,2019,50,21,41,29,0,4to,0,0,21,0,0,29,9,0,50,0,0,0
66233,4775,2020-11-18T16:21:11.9219819Z,2019,41,12,32,17,0,5to,0,0,24,0,0,29,9,0,41,1,0,0
66233,4776,2020-11-18T16:21:11.9219819Z,2019,51,8,44,23,0,K,0,0,28,0,0,43,7,0,51,0,0,0
66233,4777,2020-11-18T16:21:11.9229832Z,2019,9,9,8,2,0,Sin Grado,0,0,7,0,0,0,1,0,9,0,0,0
46813,3095,2020-11-18T16:21:00.3502644Z,2019,45,19,44,21,0,1ro,1,0,24,0,0,26,1,0,44,0,0,0
46813,3096,2020-11-18T16:21:00.3502644Z,2019,34,10,32,11,0,2do,1,0,23,0,0,24,2,0,33,0,0,0
46813,3097,2020-11-18T16:21:00.3512657Z,2019,30,13,28,13,0,3ro,0,0,17,0,0,17,2,0,30,0,0,0
46813,3098,2020-11-18T16:21:00.3512657Z,2019,41,20,36,19,0,4to,2,0,22,0,0,21,5,0,39,0,1,0
46813,3099,2020-11-18T16:21:00.3512657Z,2019,41,16,33,26,0,5to,0,0,15,0,0,25,8,0,41,0,1,0
46813,3100,2020-11-18T16:21:00.3522657Z,2019,31,9,28,16,0,K,0,0,15,0,0,22,3,0,31,0,0,0
46813,3101,2020-11-18T16:21:01.0047016Z,2019,19,18,17,7,0,Sin Grado,0,0,12,0,0,1,2,0,19,0,0,0
46813,33107,2021-06-24T13:18:30.3051867Z,2021,28,10,25,12,0,1ro,1,0,16,0,0,18,3,0,27,0,0,0
46813,33108,2021-06-24T13:18:30.3051867Z,2021,31,14,31,16,0,2do,1,0,15,0,0,17,0,0,30,0,0,0
46813,33109,2021-06-24T13:18:30.3061872Z,2021,42,18,41,21,0,3ro,1,0,21,0,0,24,1,0,41,0,0,0
46813,33110,2021-06-24T13:18:30.3061872Z,2021,32,11,26,11,0,4to,0,0,21,0,0,21,6,0,32,0,0,0
46813,33111,2021-06-24T13:18:30.3061872Z,2021,30,14,29,9,0,5to,0,0,21,0,0,16,1,0,30,0,0,0
46813,33112,2021-06-24T13:18:30.3061872Z,2021,17,6,16,8,0,K,0,0,9,0,0,11,1,0,17,0,0,0
46813,33113,2021-06-24T13:18:30.3061872Z,2021,21,21,19,7,0,Sin Grado,0,0,14,0,0,0,2,0,21,0,0,0
46813,9109,2020-11-18T16:21:56.1274614Z,2020,32,9,32,16,0,1ro,0,0,16,0,0,23,0,0,32,0,0,0
46813,9110,2020-11-18T16:21:56.1284618Z,2020,41,18,37,20,0,2do,2,0,21,0,0,23,4,0,39,0,0,0
46813,9111,2020-11-18T16:21:56.1284618Z,2020,37,11,35,13,0,3ro,1,0,24,0,0,26,2,0,36,0,0,0
46813,9112,2020-11-18T16:21:56.1284618Z,2020,30,16,28,13,0,4to,0,0,17,0,0,14,2,0,30,0,0,0
46813,9113,2020-11-18T16:21:56.1284618Z,2020,39,19,33,18,0,5to,2,0,21,0,0,20,6,0,37,0,0,0
46813,9114,2020-11-18T16:21:56.1284618Z,2020,27,8,22,9,0,K,1,0,18,0,0,19,5,0,26,0,0,0
46813,9115,2020-11-18T16:21:56.1294627Z,2020,27,27,22,11,0,Sin Grado,0,0,16,0,0,0,5,0,27,0,0,0
58180,10051,2020-11-18T16:22:01.9443402Z,2020,171,27,117,107,0,10mo,0,5,64,0,0,144,54,1,170,0,0,0
58180,10052,2020-11-18T16:22:01.9443402Z,2020,142,23,95,76,0,11mo,2,10,66,0,0,119,47,0,140,0,0,0
58180,10053,2020-11-18T16:22:01.9443402Z,2020,181,27,110,101,0,12mo,0,5,80,0,0,154,71,0,181,0,0,0
58180,10054,2020-11-18T16:22:01.9443402Z,2020,156,27,99,78,0,9no,1,5,78,0,0,129,57,1,154,0,1,0
58180,34058,2021-06-24T13:18:36.9579571Z,2021,150,26,99,80,0,10mo,0,0,70,0,0,124,51,0,150,0,0,0
58180,34059,2021-06-24T13:18:36.9589576Z,2021,166,28,119,105,0,11mo,0,0,61,0,0,138,47,0,166,0,0,0
58180,34060,2021-06-24T13:18:36.9589576Z,2021,137,23,96,71,0,12mo,1,0,66,0,0,114,41,0,136,0,0,0
58180,34061,2021-06-24T13:18:36.9589576Z,2021,138,24,104,69,0,9no,1,0,69,0,0,114,34,0,137,0,0,0
58180,34062,2021-06-24T13:18:36.9589576Z,2021,1,1,0,0,0,Sin Grado,0,0,1,0,0,0,1,0,1,0,0,0
58180,4033,2020-11-18T16:21:07.2938968Z,2019,143,24,101,70,0,10mo,1,6,73,0,0,119,42,0,142,0,1,0
58180,4034,2020-11-18T16:21:07.2938968Z,2019,186,28,112,103,0,11mo,0,12,83,0,0,158,74,0,186,0,0,0
58180,4035,2020-11-18T16:21:07.2948972Z,2019,203,0,126,99,0,12mo,0,8,104,0,0,203,77,0,203,0,0,0
58180,4036,2020-11-18T16:21:07.2948972Z,2019,177,30,110,115,0,9no,1,7,62,0,0,147,67,1,175,0,1,0
50781,3324,2020-11-18T16:21:02.1364578Z,2019,26,8,22,12,0,1ro,1,8,14,0,0,18,4,0,25,0,1,0
50781,3325,2020-11-18T16:21:02.1364578Z,2019,18,2,14,7,0,2do,0,4,11,0,0,16,4,0,18,0,0,0
50781,3326,2020-11-18T16:21:02.1374587Z,2019,28,10,22,12,0,3ro,0,11,16,0,0,18,6,0,28,2,1,0
50781,3327,2020-11-18T16:21:02.1374587Z,2019,14,6,7,6,0,4to,0,1,8,0,0,8,7,0,14,0,0,0
50781,3328,2020-11-18T16:21:02.1374587Z,2019,15,6,13,4,0,5to,0,6,11,0,0,9,2,0,15,0,0,0
50781,3329,2020-11-18T16:21:02.1384592Z,2019,25,1,20,8,0,K,0,4,17,0,0,24,5,0,25,0,0,0
50781,3330,2020-11-18T16:21:02.1384592Z,2019,16,1,14,10,0,PK,0,5,6,0,0,15,2,0,16,0,0,0
50781,3331,2020-11-18T16:21:02.1384592Z,2019,12,12,11,7,0,Sin Grado,0,1,5,0,0,0,1,0,12,0,0,0
50781,33350,2021-06-24T13:18:31.5670918Z,2021,12,1,12,8,0,1ro,0,0,4,0,0,11,0,0,12,0,0,0
50781,33351,2021-06-24T13:18:31.5670918Z,2021,22,2,20,9,0,2do,0,6,13,0,0,20,2,0,22,0,0,0
50781,33352,2021-06-24T13:18:31.5680923Z,2021,19,7,15,5,0,3ro,1,6,14,0,0,12,4,0,18,0,1,0
50781,33353,2021-06-24T13:18:31.5680923Z,2021,15,5,13,3,0,4to,0,4,12,0,0,10,2,0,15,0,0,0
50781,33354,2021-06-24T13:18:31.5680923Z,2021,24,7,21,11,0,5to,0,10,13,0,0,17,3,0,24,2,1,0
50781,33355,2021-06-24T13:18:31.5690923Z,2021,14,6,12,7,0,K,0,1,7,0,0,8,2,0,14,0,0,0
50781,33356,2021-06-24T13:18:31.5690923Z,2021,11,2,8,5,0,PK,0,1,6,0,0,9,3,0,11,0,0,0
50781,33357,2021-06-24T13:18:31.5690923Z,2021,10,10,8,5,0,Sin Grado,0,0,5,0,0,0,2,0,10,0,0,0
50781,9344,2020-11-18T16:21:58.0007069Z,2020,26,3,20,13,0,1ro,0,10,13,0,0,23,6,0,26,0,0,0
50781,9345,2020-11-18T16:21:58.0007069Z,2020,22,4,20,7,0,2do,1,8,15,0,0,18,2,0,21,0,1,0
50781,9346,2020-11-18T16:21:58.0017078Z,2020,20,6,16,6,0,3ro,0,6,14,0,0,14,4,0,20,0,0,0
50781,9347,2020-11-18T16:21:58.0017078Z,2020,26,8,21,11,0,4to,0,11,15,0,0,18,5,0,26,2,1,0
50781,9348,2020-11-18T16:21:58.0017078Z,2020,16,5,10,7,0,5to,0,4,9,0,0,11,6,0,16,0,0,0
50781,9349,2020-11-18T16:21:58.0027091Z,2020,25,3,23,14,0,K,0,5,11,0,0,22,2,0,25,0,0,0
50781,9350,2020-11-18T16:21:58.0027091Z,2020,16,2,15,9,0,PK,0,2,7,0,0,14,1,0,16,0,0,0
50781,9351,2020-11-18T16:21:58.0027091Z,2020,8,8,7,4,0,Sin Grado,0,0,4,0,0,0,1,0,7,0,0,1
42267,2755,2020-11-18T16:20:58.7541989Z,2019,58,29,56,28,0,1ro,4,0,30,0,0,29,2,0,54,0,0,0
42267,2756,2020-11-18T16:20:58.7551989Z,2019,49,11,45,22,0,2do,2,0,27,0,0,38,4,0,47,1,0,0
42267,2757,2020-11-18T16:20:58.7551989Z,2019,51,25,49,25,0,3ro,1,0,26,0,0,26,2,0,50,0,0,0
42267,2758,2020-11-18T16:20:58.7551989Z,2019,46,23,42,19,0,4to,1,0,27,0,0,23,4,0,45,0,0,0
42267,2759,2020-11-18T16:20:58.7551989Z,2019,56,17,52,28,0,5to,1,0,28,0,0,39,4,0,55,0,0,0
42267,2760,2020-11-18T16:20:58.7551989Z,2019,76,29,70,33,0,6to,2,0,43,0,0,47,6,0,74,0,1,0
42267,2761,2020-11-18T16:20:58.756202Z,2019,89,30,76,42,0,7mo,4,0,47,0,0,59,13,0,85,1,0,0
42267,2762,2020-11-18T16:20:58.756202Z,2019,85,24,69,41,0,8vo,0,0,44,0,0,61,16,0,85,0,0,0
42267,2763,2020-11-18T16:20:58.756202Z,2019,33,13,32,17,0,K,0,0,16,0,0,20,1,0,33,0,0,0
42267,2764,2020-11-18T16:20:58.756202Z,2019,3,3,3,1,0,Sin Grado,0,0,2,0,0,0,0,0,3,0,0,0
42267,32762,2021-06-24T13:18:27.1789441Z,2021,37,14,36,19,0,1ro,1,0,18,0,0,23,1,0,36,0,0,0
42267,32763,2021-06-24T13:18:27.1789441Z,2021,28,14,28,12,0,2do,3,0,16,0,0,14,0,0,25,0,0,0
42267,32764,2021-06-24T13:18:27.1799446Z,2021,53,23,49,31,0,3ro,2,0,22,0,0,30,4,0,51,0,0,0
42267,32765,2021-06-24T13:18:27.1799446Z,2021,51,20,47,27,0,4to,2,0,24,0,0,31,4,0,49,1,0,0
42267,32766,2021-06-24T13:18:27.1799446Z,2021,43,21,41,14,0,5to,1,0,29,0,0,22,2,0,42,0,0,0
42267,32767,2021-06-24T13:18:27.180946Z,2021,63,27,60,33,0,6to,1,0,30,0,0,36,3,0,62,0,0,0
42267,32768,2021-06-24T13:18:27.180946Z,2021,68,21,62,37,0,7mo,3,0,31,0,0,47,6,0,65,0,0,0
42267,32769,2021-06-24T13:18:27.180946Z,2021,71,23,67,34,0,8vo,2,0,37,0,0,48,4,0,69,0,0,0
42267,32770,2021-06-24T13:18:27.1819469Z,2021,26,5,25,16,0,K,0,0,10,0,0,21,1,0,26,0,0,0
42267,32771,2021-06-24T13:18:27.1819469Z,2021,3,3,3,1,0,Sin Grado,0,0,2,0,0,0,0,0,3,0,0,0
42267,8766,2020-11-18T16:21:53.814919Z,2020,30,17,29,12,0,1ro,0,0,18,0,0,13,1,0,30,0,0,0
42267,8767,2020-11-18T16:21:53.8159181Z,2020,53,26,52,30,0,2do,3,0,23,0,0,27,1,0,50,0,0,0
42267,8768,2020-11-18T16:21:53.8159181Z,2020,50,20,46,26,0,3ro,2,0,24,0,0,30,4,0,48,1,0,0
42267,8769,2020-11-18T16:21:53.8159181Z,2020,45,22,44,18,0,4to,3,0,27,0,0,23,1,0,42,0,0,0
42267,8770,2020-11-18T16:21:53.8159181Z,2020,46,21,44,21,0,5to,0,0,25,0,0,25,2,0,45,0,0,1
42267,8771,2020-11-18T16:21:53.8159181Z,2020,68,21,64,36,0,6to,3,0,32,0,0,47,4,0,65,0,0,0
42267,8772,2020-11-18T16:21:53.8169181Z,2020,71,28,67,33,0,7mo,0,0,38,0,0,43,4,0,71,0,1,0
42267,8773,2020-11-18T16:21:53.8169181Z,2020,89,31,77,43,0,8vo,5,0,46,0,0,58,12,0,84,1,0,0
42267,8774,2020-11-18T16:21:53.8169181Z,2020,46,17,46,25,0,K,1,0,21,0,0,29,0,0,45,0,0,0
42267,8775,2020-11-18T16:21:53.8169181Z,2020,3,3,3,1,0,Sin Grado,0,0,2,0,0,0,0,0,3,0,0,0
62604,10451,2020-11-18T16:22:04.1438049Z,2020,53,14,52,36,0,1ro,0,0,17,0,0,39,1,0,53,0,0,0
62604,10452,2020-11-18T16:22:04.1438049Z,2020,74,27,74,31,0,2do,1,0,43,0,0,47,0,1,72,0,0,0
62604,10453,2020-11-18T16:22:04.1448054Z,2020,64,19,61,35,0,3ro,2,0,29,0,0,45,3,1,61,0,1,0
62604,10454,2020-11-18T16:22:04.1448054Z,2020,48,13,46,25,0,4to,1,0,23,0,0,35,2,0,46,0,0,1
62604,10455,2020-11-18T16:22:04.1458072Z,2020,63,9,61,38,0,5to,0,0,25,0,0,54,2,2,61,1,2,0
62604,10456,2020-11-18T16:22:04.1458072Z,2020,62,14,62,29,0,K,0,0,33,0,0,48,0,0,62,0,0,0
62604,10457,2020-11-18T16:22:04.1458072Z,2020,1,1,0,0,0,PK,0,0,1,0,0,0,1,0,1,0,0,0
62604,10458,2020-11-18T16:22:04.1468067Z,2020,27,24,27,11,0,Sin Grado,0,1,16,0,0,3,0,0,27,0,0,0
62604,34465,2021-06-24T13:18:39.4837683Z,2021,54,16,53,28,0,1ro,2,0,26,0,0,38,1,0,52,0,0,0
62604,34466,2021-06-24T13:18:39.4837683Z,2021,43,15,43,25,0,2do,0,0,18,0,0,28,0,0,43,0,0,0
62604,34467,2021-06-24T13:18:39.4837683Z,2021,56,18,55,23,0,3ro,1,0,33,0,0,38,1,0,55,0,0,0
62604,34468,2021-06-24T13:18:39.4847683Z,2021,51,13,50,31,0,4to,2,0,20,0,0,38,1,0,49,0,0,0
62604,34469,2021-06-24T13:18:39.4847683Z,2021,39,8,39,22,0,5to,0,0,17,0,0,31,0,0,39,0,0,0
62604,34470,2021-06-24T13:18:39.4847683Z,2021,23,6,23,10,0,K,0,0,13,0,0,17,0,0,23,0,0,0
62604,34471,2021-06-24T13:18:39.4847683Z,2021,36,32,36,9,0,Sin Grado,1,0,27,0,0,4,0,0,35,0,0,0
62604,4439,2020-11-18T16:21:10.1367894Z,2019,80,21,80,35,0,1ro,2,0,45,0,0,59,0,1,77,0,0,0
62604,4440,2020-11-18T16:21:10.1367894Z,2019,79,26,76,45,0,2do,2,2,34,0,0,53,3,1,76,0,1,0
62604,4441,2020-11-18T16:21:10.1367894Z,2019,64,13,62,31,0,3ro,1,0,33,0,0,51,2,0,62,0,0,1
62604,4442,2020-11-18T16:21:10.1367894Z,2019,63,12,62,39,0,4to,0,0,24,0,0,51,1,2,60,1,2,1
62604,4443,2020-11-18T16:21:10.1367894Z,2019,46,11,46,27,0,5to,0,0,19,0,0,35,0,0,46,0,0,0
62604,4444,2020-11-18T16:21:10.1377916Z,2019,1,0,1,0,0,6to,0,0,1,0,0,1,0,0,1,0,0,0
62604,4445,2020-11-18T16:21:10.1377916Z,2019,45,14,43,33,0,K,0,0,12,0,0,31,2,0,45,0,0,0
62604,4446,2020-11-18T16:21:10.1377916Z,2019,34,31,33,10,0,Sin Grado,0,1,24,0,0,3,1,0,34,0,0,0
63107,10609,2020-11-18T16:22:05.3275955Z,2020,43,13,39,18,0,1ro,3,0,25,0,0,30,4,0,40,0,0,0
63107,10610,2020-11-18T16:22:05.3285955Z,2020,59,23,55,30,0,2do,7,3,29,0,0,36,4,0,51,0,0,1
63107,10611,2020-11-18T16:22:05.3285955Z,2020,56,22,49,29,0,3ro,7,1,27,0,0,34,7,0,49,0,0,0
63107,10612,2020-11-18T16:22:05.3285955Z,2020,54,13,52,26,0,4to,11,0,28,0,0,41,2,0,43,0,0,0
63107,10613,2020-11-18T16:22:05.3285955Z,2020,62,17,58,39,0,5to,10,0,23,0,0,45,4,0,52,0,0,0
63107,10614,2020-11-18T16:22:05.3285955Z,2020,46,9,46,19,0,K,4,2,27,0,0,37,0,0,42,0,0,0
63107,10615,2020-11-18T16:22:05.3295959Z,2020,13,13,12,2,0,Sin Grado,3,0,11,0,0,0,1,0,10,0,0,0
63107,34624,2021-06-24T13:18:41.0869174Z,2021,43,15,39,18,0,1ro,3,1,25,0,0,28,4,0,40,0,0,0
63107,34625,2021-06-24T13:18:41.0869174Z,2021,37,12,35,19,0,2do,4,0,18,0,0,25,2,0,33,0,0,0
63107,34626,2021-06-24T13:18:41.0869174Z,2021,54,26,54,27,0,3ro,2,1,27,0,0,28,0,0,51,0,0,1
63107,34627,2021-06-24T13:18:41.0879183Z,2021,56,23,54,28,0,4to,7,2,28,0,0,33,2,0,49,0,0,0
63107,34628,2021-06-24T13:18:41.0879183Z,2021,50,12,49,26,0,5to,9,0,24,0,0,38,1,0,41,0,0,0
63107,34629,2021-06-24T13:18:41.0879183Z,2021,47,7,46,24,0,K,0,0,23,0,0,40,1,0,47,0,0,0
63107,34630,2021-06-24T13:18:41.0879183Z,2021,11,11,9,3,0,Sin Grado,2,0,8,0,0,0,2,0,9,0,0,0
63107,4598,2020-11-18T16:21:10.8432617Z,2019,64,27,63,30,0,1ro,6,1,34,0,0,37,1,0,57,0,0,1
63107,4599,2020-11-18T16:21:10.8432617Z,2019,65,28,60,35,0,2do,8,4,30,0,0,37,5,0,57,0,0,0
63107,4600,2020-11-18T16:21:10.8432617Z,2019,55,19,55,26,0,3ro,7,0,29,0,0,36,0,0,48,0,0,0
63107,4601,2020-11-18T16:21:11.2355229Z,2019,62,20,56,35,0,4to,10,0,27,0,0,42,6,0,52,0,0,0
63107,4602,2020-11-18T16:21:11.2365255Z,2019,57,22,54,29,0,5to,6,0,28,0,0,35,3,0,51,0,0,0
63107,4603,2020-11-18T16:21:11.2365255Z,2019,44,14,41,17,0,K,2,0,27,0,0,30,3,0,42,0,0,0
63107,4604,2020-11-18T16:21:11.2365255Z,2019,9,8,9,6,0,Sin Grado,0,0,3,0,0,1,0,0,9,0,0,0
70870,11145,2020-11-18T16:22:08.3265915Z,2020,14,4,14,6,0,1ro,0,1,8,0,0,10,0,0,14,0,0,0
70870,11146,2020-11-18T16:22:08.3265915Z,2020,19,8,17,6,0,2do,0,2,13,0,0,11,2,0,19,0,0,0
70870,11147,2020-11-18T16:22:08.3275928Z,2020,39,12,37,21,0,3ro,1,0,18,0,0,27,2,0,38,0,0,0
70870,11148,2020-11-18T16:22:08.3275928Z,2020,36,12,28,21,0,4to,0,0,15,0,0,24,8,0,36,0,0,0
70870,11149,2020-11-18T16:22:08.3275928Z,2020,48,12,43,29,0,5to,1,0,19,0,0,36,5,0,47,0,0,0
70870,11150,2020-11-18T16:22:08.3275928Z,2020,101,31,85,51,0,6to,0,4,50,0,0,70,16,0,101,0,0,0
70870,11151,2020-11-18T16:22:08.3275928Z,2020,115,43,101,54,0,7mo,1,6,61,0,0,72,14,0,114,0,0,0
70870,11152,2020-11-18T16:22:08.3285941Z,2020,107,24,87,61,0,8vo,0,1,46,0,0,83,20,0,107,0,0,0
70870,11153,2020-11-18T16:22:08.3285941Z,2020,22,6,19,9,0,K,0,0,13,0,0,16,3,0,22,0,0,0
70870,11154,2020-11-18T16:22:08.3285941Z,2020,20,20,17,4,0,Sin Grado,1,0,16,0,0,0,3,0,19,0,0,0
70870,35166,2021-06-24T13:18:44.553403Z,2021,25,6,24,11,0,1ro,0,0,14,0,0,19,1,0,25,0,0,0
70870,35167,2021-06-24T13:18:44.5544031Z,2021,15,3,15,9,0,2do,1,1,6,0,0,12,0,0,14,0,0,0
70870,35168,2021-06-24T13:18:44.5544031Z,2021,19,10,18,6,0,3ro,0,0,13,0,0,9,1,0,19,0,0,0
70870,35169,2021-06-24T13:18:44.5544031Z,2021,36,10,35,21,0,4to,1,0,15,0,0,26,1,0,35,0,0,0
70870,35170,2021-06-24T13:18:44.5554045Z,2021,34,12,31,20,0,5to,1,0,14,0,0,22,3,0,33,0,0,0
70870,35171,2021-06-24T13:18:44.5554045Z,2021,101,27,88,55,0,6to,1,0,46,0,0,74,13,0,100,0,0,0
70870,35172,2021-06-24T13:18:44.5554045Z,2021,102,31,94,55,0,7mo,0,3,47,0,0,71,8,0,102,0,0,0
70870,35173,2021-06-24T13:18:44.5554045Z,2021,111,43,96,52,0,8vo,1,4,59,0,0,68,15,0,110,0,0,0
70870,35174,2021-06-24T13:18:44.5564054Z,2021,19,7,18,11,0,K,1,0,8,0,0,12,1,0,18,0,0,0
70870,35175,2021-06-24T13:18:44.5564054Z,2021,23,23,22,6,0,Sin Grado,0,0,17,0,0,0,1,0,23,0,0,0
70870,5139,2020-11-18T16:21:14.0353925Z,2019,19,7,17,6,0,1ro,0,2,13,0,0,12,2,0,19,0,0,0
70870,5140,2020-11-18T16:21:14.0353925Z,2019,32,11,31,16,0,2do,1,0,16,0,0,21,1,0,31,0,0,0
70870,5141,2020-11-18T16:21:14.0353925Z,2019,40,11,32,23,0,3ro,0,3,17,0,0,29,8,0,40,0,0,0
70870,5142,2020-11-18T16:21:14.0353925Z,2019,45,12,40,28,0,4to,1,1,17,0,0,33,5,0,44,0,0,0
70870,5143,2020-11-18T16:21:14.0353925Z,2019,46,13,41,26,0,5to,0,4,20,0,0,33,5,0,46,0,0,0
70870,5144,2020-11-18T16:21:14.036393Z,2019,123,47,99,54,0,6to,2,8,69,0,0,76,24,0,121,0,0,0
70870,5145,2020-11-18T16:21:14.036393Z,2019,112,27,87,64,0,7mo,0,1,48,0,0,85,25,0,112,0,0,0
70870,5146,2020-11-18T16:21:14.036393Z,2019,135,43,115,72,0,8vo,0,1,63,0,0,92,20,0,135,0,0,0
70870,5147,2020-11-18T16:21:14.037393Z,2019,13,5,12,5,0,K,0,3,8,0,0,8,1,0,13,0,0,0
70870,5148,2020-11-18T16:21:14.037393Z,2019,18,18,14,2,0,Sin Grado,0,0,16,0,0,0,4,0,18,0,0,0
21832,1254,2020-11-18T16:20:45.087088Z,2019,34,7,16,2,0,10mo,0,0,32,0,0,27,18,0,34,0,0,0
21832,1255,2020-11-18T16:20:45.0880884Z,2019,18,3,14,0,0,11mo,0,0,18,0,0,15,4,0,18,0,0,0
21832,1256,2020-11-18T16:20:45.0880884Z,2019,10,0,5,0,0,12mo,0,0,10,0,0,10,5,0,10,0,0,0
21832,1257,2020-11-18T16:20:45.0880884Z,2019,22,5,12,0,0,9no,0,0,22,0,0,17,10,0,22,0,0,0
21832,31255,2021-06-24T13:18:14.0195031Z,2021,25,6,15,0,0,10mo,0,0,25,0,0,19,10,0,25,1,0,0
21832,31256,2021-06-24T13:18:14.0205036Z,2021,23,6,17,0,0,11mo,0,0,23,0,0,17,6,0,23,0,0,0
21832,31257,2021-06-24T13:18:14.0205036Z,2021,25,7,19,1,0,12mo,0,0,24,0,0,18,6,0,25,0,0,0
21832,31258,2021-06-24T13:18:14.0205036Z,2021,21,4,15,0,0,9no,0,1,21,0,0,17,6,0,21,0,0,0
21832,7259,2020-11-18T16:21:44.5967711Z,2020,25,5,14,0,0,10mo,0,0,25,0,0,20,11,0,25,0,0,0
21832,7260,2020-11-18T16:21:44.5977715Z,2020,29,7,17,1,0,11mo,0,0,28,0,0,22,12,0,29,0,0,0
21832,7261,2020-11-18T16:21:44.5977715Z,2020,18,3,15,0,0,12mo,0,1,18,0,0,15,3,0,18,0,0,0
21832,7262,2020-11-18T16:21:44.5977715Z,2020,25,5,10,0,0,9no,0,0,25,0,0,20,15,0,25,1,0,0
63024,10573,2020-11-18T16:22:04.9303303Z,2020,40,16,33,23,0,1ro,0,3,17,0,0,24,7,0,39,0,0,1
63024,10574,2020-11-18T16:22:04.9303303Z,2020,36,21,32,17,0,2do,1,9,19,0,0,15,4,0,35,0,0,0
63024,10575,2020-11-18T16:22:04.9313308Z,2020,38,18,33,16,0,3ro,0,4,22,0,0,20,5,0,38,0,0,0
63024,10576,2020-11-18T16:22:04.9313308Z,2020,36,14,30,22,0,4to,1,2,14,0,0,22,6,0,35,0,0,0
63024,10577,2020-11-18T16:22:04.9313308Z,2020,23,14,20,12,0,5to,0,1,11,0,0,9,3,0,23,0,0,0
63024,10578,2020-11-18T16:22:04.9313308Z,2020,11,4,8,5,0,6to,0,0,6,0,0,7,3,0,11,0,0,0
63024,10579,2020-11-18T16:22:04.9323312Z,2020,41,12,33,18,0,K,0,2,23,0,0,29,8,0,41,0,0,0
63024,10580,2020-11-18T16:22:04.9323312Z,2020,36,8,27,15,0,PK,0,2,21,0,0,28,9,0,36,0,0,0
63024,34587,2021-06-24T13:18:40.2573232Z,2021,43,18,37,20,0,1ro,0,2,23,0,0,25,6,0,43,0,0,0
63024,34588,2021-06-24T13:18:40.2573232Z,2021,39,15,36,23,0,2do,0,1,16,0,0,24,3,0,38,0,0,1
63024,34589,2021-06-24T13:18:40.2573232Z,2021,32,21,28,14,0,3ro,1,4,18,0,0,11,4,0,31,0,0,0
63024,34590,2021-06-24T13:18:40.2583228Z,2021,40,20,37,17,0,4to,0,1,23,0,0,20,3,0,40,0,0,0
63024,34591,2021-06-24T13:18:40.2583228Z,2021,33,15,28,21,0,5to,1,2,12,0,0,18,5,0,32,0,0,0
63024,34592,2021-06-24T13:18:40.2583228Z,2021,25,13,23,14,0,6to,0,0,11,0,0,12,2,0,25,0,0,0
63024,34593,2021-06-24T13:18:40.2593237Z,2021,10,3,9,5,0,7mo,0,0,5,0,0,7,1,0,10,0,0,0
63024,34594,2021-06-24T13:18:40.2593237Z,2021,40,12,36,17,0,K,0,1,23,0,0,28,4,1,39,0,0,0
63024,34595,2021-06-24T13:18:40.2593237Z,2021,36,4,23,20,0,PK,0,0,16,0,0,32,13,0,36,0,0,0
63024,4562,2020-11-18T16:21:10.8402599Z,2019,38,24,32,15,0,1ro,1,8,23,0,0,14,6,0,37,0,0,0
63024,4563,2020-11-18T16:21:10.8402599Z,2019,42,17,36,21,0,2do,0,6,21,0,0,25,6,0,42,0,0,0
63024,4564,2020-11-18T16:21:10.8402599Z,2019,38,15,29,23,0,3ro,1,2,15,0,0,23,9,0,37,0,0,0
63024,4565,2020-11-18T16:21:10.8412595Z,2019,26,14,23,14,0,4to,0,2,12,0,0,12,3,0,26,0,0,0
63024,4566,2020-11-18T16:21:10.8412595Z,2019,12,5,9,6,0,5to,0,0,6,0,0,7,3,0,12,0,0,0
63024,4567,2020-11-18T16:21:10.8412595Z,2019,7,2,6,1,0,6to,0,0,6,0,0,5,1,0,7,0,0,0
63024,4568,2020-11-18T16:21:10.8422608Z,2019,51,17,43,35,0,K,0,0,16,0,0,34,8,0,50,0,0,1
63024,4569,2020-11-18T16:21:10.8422608Z,2019,32,15,23,11,0,PK,0,0,21,0,0,17,9,0,32,0,0,0
