PartitionKey,escuela,region,municipio,escuela_receptora,nivel,grade,matricula_1819,matricula_1718,matricula_1617,espanol_1819,espanol_1718,espanol_1617,matematica_1819,matematica_1718,matematica_1617,ingles_1819,ingles_1718,ingles_1617,ciencias_1819,ciencias_1718,ciencias_1617,latitude,longitude,escuela_receptora_cat,AcademicYear,All,Disabilities,EconomicallyDisadvantaged,Female,FosterCare,HispanicNOTPuertoRican,Homeless,Male,Migrants,MilitaryParent,NOTDisabilities,NOTEconomicallyDisadvantaged,OtherOrigin,PuertoRican,Section504,SpanishLearners,WhiteNOTHispanic
20719,Jose Mercado,CAGUAS,CAGUAS,0,TODOS LOS NIVELES,"K - 8, EEE",215,215,243,70.2,76.3,70.5,54.3,42.1,41.8,78.6,77.2,71.2,69.8,87.8,54.3,18.21861,-66.01573,Schools did not receive displaced students,2019,215,46,136,102,0,1,5,113,0,0,169,79,0,214,1,4,0
52894,Jose Padin,CAGUAS,SALINAS,1,PRIMARIO,K - 5,202,137,140,86.2,97.1,86.3,88.5,98.6,87.5,82.3,92.9,96.3,88.4,100.0,100.0,18.02498,-66.2512,Schools received displaced students in SY 2019,2019,202,68,175,95,0,0,3,107,0,0,134,27,0,202,0,2,0
21758,Juana Colon,CAGUAS,COMERIO,1,SECUNDARIO,"9 - 12, EES",397,488,475,36.9,36.2,49.3,4.8,10.0,5.7,36.9,4.6,33.8,32.1,44.1,41.7,18.22355,-66.2187,Schools received displaced students in SY 2019,2019,397,90,312,189,0,0,1,208,0,0,307,85,0,397,0,1,0
23515,Justina Vazquez Mendoza,CAGUAS,CAGUAS,0,PRIMARIO,"K - 5, EEE",204,216,172,50.8,64.3,71.8,55.7,67.0,75.6,38.5,52.9,63.6,86.0,73.0,79.2,18.21653,-66.03645,Schools did not receive displaced students,2019,204,98,173,87,0,1,0,117,0,0,106,31,0,203,0,0,0
52761,Las Mareas,CAGUAS,SALINAS,0,PRIMARIO,K - 5,123,132,104,48.1,44.6,48.0,46.2,48.2,88.0,51.9,57.1,73.5,64.3,70.8,80.0,17.9481,-66.26474,Schools did not receive displaced students,2019,123,23,96,60,0,0,2,63,0,0,100,27,0,122,0,4,1
25783,Luis Muñoz Marin,CAGUAS,AGUAS BUENAS,1,PRIMARIO,"PK - 5, EEE",348,321,319,39.7,26.1,31.7,46.0,27.7,28.3,32.2,17.6,24.4,40.8,22.0,27.5,18.2526,-66.10552,Schools received displaced students in SY 2019,2019,348,158,289,170,0,3,30,178,0,0,190,59,0,344,0,0,1
26005,Luis Muñoz Marin,CAGUAS,COMERIO,0,PRIMARIO,"6 - 8, EEI",241,243,281,49.4,599.0,76.0,25.6,35.7,18.4,41.1,27.4,38.2,22.2,32.8,17.4,18.21028,-66.22447,Schools did not receive displaced students,2019,241,80,194,119,0,2,3,122,0,0,161,47,0,239,0,1,0
26021,Luis Muñoz Marin,CAGUAS,BARRANQUITAS,0,SECUNDARIO,9 - 12,514,567,588,62.0,66.1,68.3,38.0,51.3,31.7,74.4,77.4,65.5,77.7,77.4,71.2,18.1907,-66.30545,Schools did not receive displaced students,2019,514,75,333,244,1,2,0,270,0,0,439,181,1,511,5,2,0
20834,Luis Muñoz Rivera,CAGUAS,CAGUAS,1,PRIMARIO,"K - 5, EEE",350,282,198,44.1,51.5,49.4,58.8,64.9,51.8,22.2,29.9,31.3,70.8,47.4,29.6,18.2312,-66.03687,Schools received displaced students in SY 2019,2019,350,135,311,164,0,11,0,186,0,0,215,39,0,339,2,1,0
20909,Luis Ramos Gonzalez,CAGUAS,CAGUAS,0,PRIMARIO,"6 - 8, EEI",329,339,258,20.8,22.4,38.7,4.1,3.3,19.6,16.8,28.5,39.8,25.2,33.3,68.9,18.22713,-66.03664,Schools did not receive displaced students,2019,329,137,272,163,0,2,0,166,0,0,192,57,0,327,0,1,0
21055,Manuela Toro Morice,CAGUAS,CAGUAS,0,SECUNDARIO,9 - 12,757,951,977,38.3,30.6,35.1,2.6,0.9,1.6,33.5,34.6,36.4,37.0,37.0,34.7,18.24024,-66.02402,Schools did not receive displaced students,2019,757,152,576,440,0,4,2,317,0,0,605,181,0,753,0,4,0
22053,Margarita Rivera de Janer,CAGUAS,GURABO,1,PRIMARIO,"K - 5, EEE",479,493,403,39.8,40.0,33.2,47.2,53.6,37.0,36.2,43.5,31.3,46.1,623.0,31.9,18.25695,-65.97421,Schools received displaced students in SY 2019,2019,479,231,391,220,0,2,33,259,0,0,248,88,0,477,3,1,0
22012,Matias Gonzales Garcia,CAGUAS,GURABO,1,PRIMARIO,6 - 8,502,492,494,29.8,32.8,34.7,4.1,4.0,5.9,17.8,22.1,26.3,19.7,17.8,26.7,18.25481,-65.97079,Schools received displaced students in SY 2019,2019,502,181,379,245,0,3,3,257,0,0,321,123,0,499,1,0,0
23531,Miguel Melendez Muñoz,CAGUAS,CAYEY,0,SECUNDARIO,9 - 12,657,738,762,37.8,46.5,46.2,16.8,38.5,30.2,38.0,66.0,49.7,46.4,69.5,59.2,18.116,-66.16099,Schools did not receive displaced students,2019,657,151,472,307,0,7,0,350,0,0,506,185,0,650,0,1,0
23135,Myna M Fuentes,CAGUAS,CAGUAS,0,PRIMARIO,"K - 5, EEE",287,216,239,46.5,57.8,66.0,54.5,60.0,70.9,39.4,38.2,41.2,47.7,60.7,96.7,18.22953,-66.04733,Schools did not receive displaced students,2019,287,107,237,142,0,3,0,145,0,0,180,50,2,282,1,2,0
20594,Nicolas Aguayo Aldea,CAGUAS,CAGUAS,0,PRIMARIO,"K - 8, EEI",397,371,139,29.7,32.9,41.0,11.6,22.0,7.5,22.3,21.5,20.3,21.4,40.3,43.9,18.23249,-66.03105,Schools did not receive displaced students,2019,397,165,318,195,0,3,43,202,0,0,232,79,0,394,0,0,0
24950,Oscar Hernandez Guevara,CAGUAS,GUAYAMA,1,PRIMARIO,"K - 5, EEE",367,311,253,45.9,55.6,30.9,50.3,65.8,31.7,48.5,18.8,21.1,43.1,43.6,31.3,17.97367,-66.12427,Schools received displaced students in SY 2019,2019,367,131,288,178,0,6,2,189,0,0,236,79,0,361,0,1,0
20560,Pablo Colon Berdecia,CAGUAS,BARRANQUITAS,0,SECUNDARIO,"9 - 12, EES",520,616,648,47.5,47.6,47.8,37.6,10.5,29.2,36.6,52.0,47.8,37.6,66.4,59.4,18.1861,-66.303,Schools did not receive displaced students,2019,520,151,412,266,0,1,2,254,0,0,369,108,1,518,0,1,0
20941,Paula Mojica,CAGUAS,CAGUAS,0,PRIMARIO,"PK - 5, EEE",138,162,148,66.7,42.6,65.8,74.6,54.1,57.9,66.1,36.1,38.2,50.0,66.7,39.1,18.22055,-66.04353,Schools did not receive displaced students,2019,138,59,119,65,1,2,1,73,0,0,79,19,0,136,0,1,0
20669,Pedro Millan Rivera,CAGUAS,CAGUAS,0,PRIMARIO,"K - 5, EEE",279,289,389,71.0,70.7,57.3,65.2,68.0,49.4,51.0,55.1,49.1,63.5,62.0,58.6,18.25727,-66.04055,Schools did not receive displaced students,2019,279,96,208,150,0,0,54,129,0,0,183,71,0,279,2,0,0
25932,Pepita Arenas,CAGUAS,CAGUAS,0,PRIMARIO,"K - 5, EEE",258,315,215,53.7,35.6,49.6,58.5,42.2,53.1,43.9,22.2,26.9,78.7,88.1,69.4,18.24005,-66.04732,Schools did not receive displaced students,2019,258,123,195,117,0,4,28,141,0,0,135,63,0,254,0,0,0
21063,Pepita Garriga,CAGUAS,CAGUAS,0,PRIMARIO,K - 5,258,264,279,73.3,79.1,80.7,66.4,84.3,84.1,75.9,81.7,77.9,90.2,76.2,85.7,18.24623,-66.03261,Schools did not receive displaced students,2019,258,99,208,141,0,1,0,117,0,0,159,50,0,257,0,1,0
20404,Petroamerica Pagan,CAGUAS,BARRANQUITAS,1,PRIMARIO,"PK - 8, EEE",429,352,345,52.6,85.0,98.7,39.8,77.3,90.9,55.0,85.5,97.0,78.1,88.7,92.4,18.18624,-66.30603,Schools received displaced students in SY 2019,2019,429,143,345,202,0,2,0,227,0,0,286,84,0,427,1,0,0
20305,Rabanal,CAGUAS,AIBONITO,0,PRIMARIO,"K - 6, EEE",218,268,262,76.7,58.6,59.2,83.7,71.0,65.4,78.1,49.7,53.8,100.0,100.0,97.1,18.13298,-66.24904,Schools did not receive displaced students,2019,218,81,148,111,0,3,21,107,0,0,137,70,0,215,11,0,0
24927,Rafael Antonio Delgado Mateo,CAGUAS,GUAYAMA,0,PRIMARIO,PK - 6,237,228,180,27.6,22.5,29.2,44.9,39.3,53.8,26.5,25.8,29.2,30.8,52.4,53.6,18.0031,-66.11062,Schools did not receive displaced students,2019,237,79,149,115,0,2,0,122,0,0,158,88,0,235,2,3,0
20255,Rafael Pont Flores,CAGUAS,AIBONITO,0,TODOS LOS NIVELES,"K - 12, EEE - EEI",460,448,248,67.1,68.6,38.0,50.9,48.2,12.2,65.7,74.6,35.9,68.4,78.6,48.6,18.13971,-66.26321,Schools did not receive displaced students,2019,460,82,227,248,0,6,0,212,0,2,378,233,0,454,10,2,0
28365,Regino Vega Martinez,CAGUAS,CAYEY,0,PRIMARIO,"PK - 5, EEE",340,368,378,52.7,35.6,45.0,52.1,39.7,34.4,28.5,40.4,36.6,60.0,31.0,71.7,18.16578,-66.14784,Schools did not receive displaced students,2019,340,139,265,164,1,7,26,176,0,0,201,75,0,333,0,0,0
20982,Republica de Costa Rica,CAGUAS,CAGUAS,0,SECUNDARIO,"9 - 12, EES",729,763,748,69.4,51.9,56.3,11.9,1.1,6.3,51.5,56.1,51.4,50.0,64.7,63.5,18.23495,-66.02877,Schools did not receive displaced students,2019,729,119,514,372,0,8,8,357,0,0,610,215,0,720,0,3,1
20990,Rosa C Benitez,CAGUAS,CAGUAS,0,PRIMARIO,"K - 5, EEE",373,403,384,78.5,85.3,77.2,78.4,84.7,69.6,60.0,68.5,58.1,78.9,96.6,72.2,18.21357,-66.04422,Schools did not receive displaced students,2019,373,166,264,162,0,1,0,211,0,0,207,109,0,372,0,0,0
27557,Ruth Evelyn Cruz Santos,CAGUAS,CIDRA,0,TODOS LOS NIVELES,PK - 12,678,750,816,54.9,56.4,38.6,2.3,4.0,12.1,48.6,54.4,34.5,42.9,69.9,43.0,18.16772,-66.16267,Schools did not receive displaced students,2019,678,132,467,366,0,5,11,312,0,0,546,211,0,673,0,0,0
28084,Salvador Brau Elemental,CAGUAS,CAYEY,0,PRIMARIO,"K - 5, EEE",345,279,337,37.5,51.1,54.7,45.8,54.7,57.4,32.8,25.5,35.1,53.6,61.0,86.5,18.11371,-66.15651,Schools did not receive displaced students,2019,345,113,229,166,0,4,0,179,0,1,232,116,0,341,0,0,0
25312,Simon Madera,CAGUAS,GUAYAMA,0,TODOS LOS NIVELES,K - 9,304,337,321,59.6,56.4,65.2,38.3,42.6,51.3,75.2,72.9,79.0,66.7,70.4,86.5,17.98261,-66.11867,Schools did not receive displaced students,2019,304,49,163,170,0,0,0,134,0,0,255,141,0,304,5,1,0
56820,Stella Marquez,CAGUAS,SALINAS,1,TODOS LOS NIVELES,"6 - 12, EEI - EES",689,365,382,35.0,37.9,27.4,5.6,13.6,0.0,34.9,54.5,30.1,34.1,59.1,23.3,17.9731,-66.29647,Schools received displaced students in SY 2019,2019,689,193,546,323,0,14,3,366,0,0,496,143,0,675,0,4,0
20172,Su Bayamoncito,CAGUAS,AGUAS BUENAS,1,PRIMARIO,"K - 8, EEE",317,324,272,49.2,50.5,55.3,29.6,32.7,25.7,26.3,46.1,44.7,57.1,63.0,44.3,18.23688,-66.16217,Schools received displaced students in SY 2019,2019,317,134,253,139,0,5,16,178,0,0,183,64,0,312,0,0,0
20339,Su Carmen Zenaida Vega (La Plata),CAGUAS,AIBONITO,0,PRIMARIO,K - 8,148,185,217,56.9,47.8,50.3,49.5,43.5,31.1,47.7,40.0,43.0,70.3,44.4,41.5,18.15173,-66.23225,Schools did not receive displaced students,2019,148,53,117,73,0,4,0,75,0,0,95,31,0,144,1,0,0
21543,Su Certenejas II,CAGUAS,CIDRA,1,PRIMARIO,"K - 8, EEE",480,399,435,56.8,50.2,47.0,30.5,22.9,22.4,47.0,43.0,38.0,48.0,39.0,45.3,18.1943,-66.10755,Schools received displaced students in SY 2019,2019,480,154,362,242,0,13,4,238,0,0,326,118,0,466,3,3,1
21352,Su Eugenio Maria de Hostos,CAGUAS,CAYEY,1,PRIMARIO,"K - 8, EEE - EEI",161,137,208,48.2,36.7,25.2,44.6,36.7,20.0,65.2,53.1,18.6,51.1,42.1,30.2,18.13522,-66.19514,Schools received displaced students in SY 2019,2019,161,58,136,70,0,1,9,91,0,0,103,25,0,160,0,1,0
21212,Su Gerardo Selles Sola,CAGUAS,CAYEY,1,PRIMARIO,K - 8,438,318,300,49.6,55.4,49.6,30.8,31.7,24.6,39.9,37.6,33.3,52.1,52.0,42.5,18.14114,-66.09186,Schools received displaced students in SY 2019,2019,438,120,340,217,0,1,4,221,0,2,318,98,0,434,6,0,3
20321,Su Jose Celso Barbosa,CAGUAS,AIBONITO,0,TODOS LOS NIVELES,"K - 8, EEE - EEI",407,500,527,58.9,67.1,59.0,44.6,58.6,43.3,58.3,64.4,53.0,78.0,85.3,71.6,18.1266,-66.29099,Schools did not receive displaced students,2019,407,131,288,195,0,2,3,212,0,0,276,119,0,405,3,0,0
26765,Su Josefina Sitiriche,CAGUAS,GURABO,1,PRIMARIO,"K - 5, EEE",338,305,262,45.9,28.6,29.1,45.4,26.1,24.5,23.9,21.1,26.2,57.7,47.1,39.1,18.27146,-65.96642,Schools received displaced students in SY 2019,2019,338,99,276,172,0,0,3,166,0,0,239,62,0,338,5,0,0
25007,Su Juan Alemañy Silva,CAGUAS,GUAYAMA,0,PRIMARIO,K - 8,201,270,275,42.0,54.5,46.8,20.7,32.9,31.5,21.3,44.0,31.5,43.6,52.9,64.7,18.03609,-66.10884,Schools did not receive displaced students,2019,201,66,173,95,0,3,0,106,0,0,135,28,0,198,0,0,0
21659,Su Juan Stubbe,CAGUAS,CIDRA,1,PRIMARIO,"PK - 8, EEE - EEI",529,390,366,51.8,49.8,53.7,42.1,51.1,60.2,39.9,37.4,47.7,66.9,50.0,70.5,18.17477,-66.12404,Schools received displaced students in SY 2019,2019,529,198,442,267,0,3,23,262,0,0,331,87,0,522,7,0,4
20537,Su La Loma (Anto nio Vazquez Ramos),CAGUAS,BARRANQUITAS,0,PRIMARIO,"K - 8, EEE - EEI",182,185,199,94.7,95.5,98.4,93.9,93.8,98.4,96.5,94.6,99.2,100.0,93.0,100.0,18.18463,-66.27708,Schools did not receive displaced students,2019,182,59,164,85,0,0,13,97,0,0,123,18,0,182,0,0,0
20545,Su Lajitas (Ramon T Rivera),CAGUAS,BARRANQUITAS,1,PRIMARIO,"K - 8, EEE - EEI",215,218,260,36.8,56.8,54.8,25.0,37.7,47.5,32.6,62.3,72.3,69.6,92.2,70.5,18.22244,-66.31285,Schools received displaced students in SY 2019,2019,215,81,191,103,0,3,0,112,0,0,134,24,0,211,5,0,1
21881,Su Maria C Santiago,CAGUAS,COMERIO,1,PRIMARIO,"K - 8, EEE",350,311,280,37.5,35.7,33.3,27.4,19.6,19.8,16.6,16.7,20.8,33.3,31.9,33.9,18.22274,-66.20223,Schools received displaced students in SY 2019,2019,350,138,287,163,0,2,1,187,0,0,212,63,0,348,0,0,0
21873,Su Oscar Porrata Doria,CAGUAS,COMERIO,0,PRIMARIO,K - 8,163,197,174,85.6,85.7,87.7,86.5,73.3,79.0,90.1,92.4,93.3,97.2,100.0,92.3,18.21356,-66.24986,Schools did not receive displaced students,2019,163,11,81,87,0,1,0,76,0,0,152,82,0,161,0,1,1
20214,Su Pasto,CAGUAS,AIBONITO,1,TODOS LOS NIVELES,PK - 9,404,370,365,50.7,51.6,43.6,51.2,43.7,27.7,48.4,48.9,37.1,75.6,84.9,45.9,18.11625,-66.25487,Schools received displaced students in SY 2019,2019,404,123,245,204,0,2,3,200,0,0,281,159,0,402,0,0,0
21865,Su Ramon Alejandro Ayala,CAGUAS,COMERIO,1,PRIMARIO,K - 8,454,382,385,51.7,41.9,29.8,46.8,33.7,25.9,52.7,35.7,28.4,77.1,79.5,47.3,18.2307,-66.24246,Schools received displaced students in SY 2019,2019,454,140,358,230,0,2,1,224,0,0,314,96,0,452,1,4,0
58123,Su Sabana Llana,CAGUAS,SALINAS,0,PRIMARIO,"6 - 8, EEI",254,280,282,22.5,21.6,31.2,8.7,3.2,10.8,30.0,25.9,29.1,28.9,25.3,36.4,18.02434,-66.25086,Schools did not receive displaced students,2019,254,92,210,109,0,3,9,145,0,0,162,44,0,251,3,2,0
21022,Su Sandalio Marcano,CAGUAS,CAGUAS,1,PRIMARIO,"K - 8, EEE",202,171,177,43.6,51.6,50.4,25.0,29.0,27.5,31.2,38.7,23.1,45.7,64.3,55.2,18.18385,-66.01957,Schools received displaced students in SY 2019,2019,202,86,164,94,0,1,3,108,0,0,116,38,0,201,0,0,0
57835,Su Urbana Salinas,CAGUAS,SALINAS,1,PRIMARIO,"K - 5, EEE",309,291,329,63.1,28.6,42.8,71.2,1.9,10.8,60.2,25.8,31.6,86.9,21.5,26.0,17.582555,-66.174614,Schools received displaced students in SY 2019,2019,309,117,264,140,0,5,4,169,0,0,192,45,0,304,0,2,0
22020,Su Vidal Serrano,CAGUAS,GURABO,0,PRIMARIO,"K - 8, EEE - EEI",250,232,264,45.8,42.8,42.3,30.7,33.8,34.4,33.9,25.2,49.5,50.0,76.9,51.5,18.24358,-66.01099,Schools did not receive displaced students,2019,250,130,200,100,0,3,8,150,0,0,120,50,0,247,1,2,0
28373,Superior Urbana,CAGUAS,SALINAS,0,SECUNDARIO,"9 - 12, EES",364,501,533,35.4,32.4,26.6,1.2,2.8,2.0,37.8,56.1,34.0,31.7,37.4,34.4,17.97323,-66.28168,Schools did not receive displaced students,2019,364,96,301,163,0,3,38,201,0,1,268,63,0,361,1,4,0
28571,Superior Urbana,CAGUAS,AGUAS BUENAS,1,SECUNDARIO,"9 - 12, EES",977,955,958,39.3,40.5,43.2,3.8,2.2,11.3,38.4,40.7,41.2,35.1,50.7,48.5,18.257231,-66.091892,Schools received displaced students in SY 2019,2019,977,180,670,529,0,9,5,448,0,0,797,307,0,968,1,0,0
36053,Superior Urbana Nueva,CAGUAS,ARROYO,0,SECUNDARIO,"9 - 12, EES",490,603,623,22.9,30.7,42.7,1.0,23.2,20.5,25.7,35.3,39.5,19.2,31.1,38.4,17.97448,-66.06915,Schools did not receive displaced students,2019,490,102,353,236,0,7,0,254,0,0,388,137,0,483,0,1,0
28530,Superior Vocacional Nueva,CAGUAS,COMERIO,0,SECUNDARIO,"9 - 12, EES",275,314,257,29.4,46.5,36.8,2.9,25.6,2.6,26.9,32.3,27.6,32.8,58.1,50.0,18.22078,-66.22622,Schools did not receive displaced students,2019,275,69,220,163,0,0,6,112,0,0,206,55,0,275,2,0,0
24760,Vicente pales Anes,CAGUAS,GUAYAMA,1,PRIMARIO,"K - 5, EEE",119,123,120,33.3,24.2,23.1,39.4,22.7,28.1,21.2,13.6,7.8,26.3,68.2,25.0,17.98614,-66.11055,Schools received displaced students in SY 2019,2019,119,72,109,56,0,0,2,63,0,0,47,10,0,119,0,0,0
24612,Villa Marina,CAGUAS,GURABO,0,PRIMARIO,K - 5,267,285,280,62.6,68.0,63.7,67.5,73.6,57.8,48.4,53.6,38.5,73.8,77.3,47.7,18.2525,-65.97747,Schools did not receive displaced students,2019,267,76,207,122,0,1,21,145,0,2,191,60,0,266,0,0,0
28548,Violeta Reyes Perez,CAGUAS,CIDRA,1,PRIMARIO,"PK - 8, EEE",621,600,549,49.6,52.0,66.2,38.7,45.6,64.2,42.0,47.4,58.4,50.3,47.9,71.9,18.17556,-66.17248,Schools received displaced students in SY 2019,2019,621,206,489,324,0,7,18,297,0,0,415,132,0,613,1,0,1
27383,Virginia Vazquez Mendoza,CAGUAS,CAYEY,1,PRIMARIO,"K - 5, EEE",449,189,212,59.9,93.5,72.6,62.2,97.4,74.1,46.0,65.8,55.4,91.7,100.0,100.0,18.13364,-66.14604,Schools received displaced students in SY 2019,2019,449,163,317,230,0,6,72,219,0,0,286,132,0,443,8,0,0
26500,Washington I,CAGUAS,GUAYAMA,1,PRIMARIO,"K - 5, EEE",415,286,281,75.9,60.4,46.8,73.2,65.7,71.0,45.1,42.5,44.4,73.1,61.0,69.4,17.9825,-66.11485,Schools received displaced students in SY 2019,2019,415,145,322,182,0,8,4,233,0,0,270,93,2,404,0,0,1
35295,20 de Septiembre de 1988,HUMACAO,VIEQUES,1,PRIMARIO,"6 - 8, EEI",210,231,218,21.0,21.0,21.6,2.1,3.6,1.4,15.1,16.4,19.3,15.1,16.4,13.7,18.14372,-65.44178,Schools received displaced students in SY 2019,2019,210,50,175,120,0,4,0,90,0,0,160,35,0,205,1,1,1
32375,Adrianne Serrano,HUMACAO,VIEQUES,0,TODOS LOS NIVELES,1 - 12,116,108,111,19.7,14.8,11.1,11.5,16.1,11.0,28.6,21.0,13.9,0.0,8.7,26.7,18.109144,-65.485404,Schools did not receive displaced students,2019,116,35,95,43,0,3,2,73,0,0,81,21,0,110,0,0,3
31542,Alfonso Casta Martinez,HUMACAO,MAUNABO,0,SECUNDARIO,9 - 12,320,335,369,27.0,27.2,42.9,0.0,0.0,0.0,22.7,17.3,31.2,37.6,29.6,51.9,18.00734,-65.89685,Schools did not receive displaced students,2019,320,52,251,157,0,3,24,163,0,0,268,69,0,317,5,0,0
32979,Alfonso Diaz Lebron,HUMACAO,JUNCOS,1,PRIMARIO,6 - 8,374,219,207,25.4,32.2,39.8,1.7,3.8,3.0,18.4,28.0,33.2,23.5,13.5,16.5,18.22674,-65.91815,Schools received displaced students in SY 2019,2019,374,110,313,198,0,4,1,176,0,0,264,61,0,370,1,1,0
35766,Ana Delia Flores Santana Voc,HUMACAO,FAJARDO,0,SECUNDARIO,"9 - 12, EES",939,938,757,44.7,36.7,48.9,1.3,0.0,3.8,50.3,54.8,48.3,43.0,49.3,47.2,18.30027,-65.64811,Schools did not receive displaced students,2019,939,127,678,461,0,13,4,478,0,0,812,261,0,926,0,2,0
30270,Ana Roque de Duprey,HUMACAO,HUMACAO,0,SECUNDARIO,9 - 12,526,592,581,21.8,37.4,37.5,0.0,0.8,2.8,24.8,35.1,34.7,27.2,50.4,33.1,18.14917,-65.82054,Schools did not receive displaced students,2019,526,72,371,293,0,5,0,233,0,0,454,155,2,519,23,0,0
33647,Antera Rosado Fuentes,HUMACAO,RIO GRANDE,0,PRIMARIO,"PK - 5, EEE",383,474,600,74.7,72.2,71.5,75.1,82.0,59.9,76.7,67.0,61.8,63.2,80.3,59.3,18.38239,-65.8382,Schools did not receive displaced students,2019,383,93,279,184,0,4,0,199,0,0,290,104,0,379,0,0,0
28522,Antonio Fernos Isern,HUMACAO,SAN LORENZO,1,SECUNDARIO,9 - 12,700,588,620,72.4,64.1,72.3,9.5,8.5,19.1,69.0,70.4,66.8,71.6,68.3,71.7,18.19892,-65.96228,Schools received displaced students in SY 2019,2019,700,48,395,406,0,8,2,294,0,0,652,305,0,692,0,1,0
31054,Antonio R Barcelo,HUMACAO,CANOVANAS,1,PRIMARIO,"K - 8, EEE - EEI",525,527,465,25.4,28.3,33.0,9.7,13.4,12.2,16.9,18.8,22.2,23.0,17.4,18.1,18.37867,-65.90364,Schools received displaced students in SY 2019,2019,525,118,460,275,0,8,4,250,0,0,407,65,6,509,1,3,2
35774,Antonio Rosa Guzman (Nueva),HUMACAO,HUMACAO,1,PRIMARIO,PK - 5,322,283,331,63.5,54.4,39.3,62.2,64.0,34.2,66.0,50.0,37.3,86.0,60.0,47.9,18.13437,-65.84329,Schools received displaced students in SY 2019,2019,322,90,254,177,0,4,0,145,0,0,232,68,0,317,1,0,1
30148,Antonio Valero Bernabe,HUMACAO,FAJARDO,0,PRIMARIO,"6 - 8, EEI",332,368,370,20.9,17.9,21.1,0.0,1.2,0.8,16.4,15.7,20.7,11.1,16.0,22.7,18.33243,-65.65245,Schools did not receive displaced students,2019,332,91,307,163,0,7,1,169,0,0,241,25,0,325,2,0,0
35626,Avelino Peña Reyes,HUMACAO,HUMACAO,0,TODOS LOS NIVELES,EEI - EES,52,77,72,21.4,37.5,28.6,28.6,43.8,71.4,7.7,33.3,23.1,50.0,55.6,0.0,18.14894,-65.82274,Schools did not receive displaced students,2019,52,40,45,19,0,0,0,33,0,0,12,7,0,52,0,0,0
31120,Belen Blanco de Zequeira,HUMACAO,LOIZA,1,SECUNDARIO,"9 - 12, EES",136,178,183,23.3,22.4,20.3,46.7,6.8,2.3,6.7,11.6,9.0,20.0,18.8,16.0,18.43235,-65.88004,Schools received displaced students in SY 2019,2019,136,12,127,75,0,0,0,61,0,0,124,9,1,135,0,0,0
33274,Berta Zalduondo,HUMACAO,FAJARDO,0,PRIMARIO,K - 5,360,434,452,80.2,58.7,68.8,86.4,70.1,64.7,72.1,78.8,57.7,91.0,68.5,65.1,18.34936,-65.65086,Schools did not receive displaced students,2019,360,63,292,191,0,9,0,169,0,1,297,68,0,351,1,0,0
30429,Braulio Ayala Perez,HUMACAO,HUMACAO,0,PRIMARIO,K - 5,161,183,142,84.4,83.0,93.8,70.1,88.3,78.5,61.0,58.9,96.9,75.8,68.2,100.0,18.19844,-65.81211,Schools did not receive displaced students,2019,161,49,135,84,0,0,0,77,0,0,112,26,0,161,2,0,0
33936,Camilo Valles Matienzo,HUMACAO,LUQUILLO,1,PRIMARIO,"K - 5, EEE",433,409,402,75.0,82.1,64.8,72.1,86.4,69.3,70.6,88.0,56.8,59.7,77.6,91.4,18.37455,-65.72141,Schools received displaced students in SY 2019,2019,433,132,326,205,0,12,0,228,0,0,301,107,1,412,0,2,8
30304,Candido Berrios,HUMACAO,HUMACAO,1,PRIMARIO,K - 5,265,406,356,62.2,46.3,50.9,54.8,38.0,36.9,26.7,38.5,35.5,53.3,61.3,62.2,18.10009,-65.83008,Schools received displaced students in SY 2019,2019,265,68,216,126,0,1,1,139,0,0,197,49,0,264,2,0,0
33662,Carlos Rivera Ufret,HUMACAO,HUMACAO,1,TODOS LOS NIVELES,"6 - 9, EEI",330,247,263,17.1,14.2,24.1,1.7,0.7,0.4,15.1,14.1,13.2,18.3,20.9,26.0,18.1537,-65.83036,Schools received displaced students in SY 2019,2019,330,125,292,152,0,5,2,178,0,0,205,38,0,325,2,3,0
30791,Carmen Arzuaga de Rivera,HUMACAO,JUNCOS,0,PRIMARIO,"K - 5, EEE",288,310,240,48.0,54.5,57.4,55.3,57.1,56.6,45.4,55.6,48.4,54.9,33.3,37.0,18.22454,-65.91849,Schools did not receive displaced students,2019,288,69,198,139,0,6,0,149,0,0,219,90,0,282,3,0,0
30841,Carmen Benitez,HUMACAO,LAS PIEDRAS,1,PRIMARIO,"K - 5, EEE",377,288,277,37.2,48.1,58.5,33.2,41.0,57.9,24.0,21.8,42.1,32.7,54.2,56.4,18.18365,-65.86781,Schools received displaced students in SY 2019,2019,377,170,320,154,0,4,2,223,0,0,207,57,0,371,0,0,2
35964,Carmen Feliciano Carrera,HUMACAO,RIO GRANDE,1,PRIMARIO,"6 - 8, EEI",336,347,389,37.8,35.3,37.0,9.3,5.8,3.9,28.2,36.3,30.7,18.6,28.6,23.7,18.36912,-65.7787,Schools received displaced students in SY 2019,2019,336,86,259,173,0,4,0,163,0,0,250,77,0,331,2,3,1
30502,Carmen Pilar Santos,HUMACAO,HUMACAO,0,PRIMARIO,PK - 6,220,222,221,30.7,23.7,36.0,37.8,23.7,44.7,17.3,11.8,19.3,54.2,34.3,52.4,18.14571,-65.83097,Schools did not receive displaced students,2019,220,65,187,102,0,5,0,118,0,0,155,33,0,215,2,0,0
